city,place_name,latitude,longitude
Bangkok,Letter 52,13.7283592,100.5262833
Bangkok,1:2 Bangkok brew - Sukhumvit 69,13.7161842,100.5906456
Bangkok,Coffeas คอฟเฟียส์,13.7253224,100.5881657
Bangkok,Pompano 咖冰馆 café,13.7383526,100.5150704
Bangkok,Goose Cafe,13.7139759,100.5942784
Bangkok,Harudot by Nana @Sukhumvit 71,13.7187939,100.5954712
Bangkok,H.O.N. / HOUSE OF NOWHERE,13.7320872,100.59982
Bangkok,Aribica Specialty Coffee,13.7804891,100.5440367
Bangkok,Coffee no.9,13.7799548,100.5438143
Bangkok,Dhana x Flavourite,13.7116368,100.5946034
Bangkok,"The Standard, Bangkok Mahanakhon",13.7235126,100.5282739
Bangkok,Sarnies カフェ Sukhumvit,13.7306665,100.5702631
Bangkok,RISE COFFEE - Flagship Store,13.7419267,100.5486781
Bangkok,Blue Chéri Cafe (Ploenchit),13.7416865,100.5491054
Bangkok,Tavi Cafe,13.6872229,100.6064442
Bangkok,COFFEE STAND @phrakhanong,13.7116721,100.5947397
Bangkok,THE WOOD LAND,13.7042355,100.6007694
Bangkok,Casa Lapin Specialty Coffee x Siri Sathorn (Saladaeng),13.7256347,100.5387903
Bangkok,Wabi’s Home Cafe,13.7389832,100.5908807
Bangkok,AROON cafe,13.7287502,100.5718292
Bangkok,backofhouse coffee,13.6990529,100.6040175
Bangkok,Coffeestand . Because i'm in love,13.6993527,100.6038581
Bangkok,Kaizen Coffee S49,13.7329395,100.576387
Bangkok,SLOW by Casa Lapin,13.7002212,100.6029165
Bangkok,RUE\D ( ฤดี ),13.855693,100.4083901
Bangkok,Bottomless,13.8761392,100.4954389
Bangkok,MONOCHROME,13.8778098,100.5093515
Bangkok,Red Diamond,13.9171735,100.6009064
Bangkok,Highyena Grill Bar - Craft beer,13.878924,100.5092035
Bangkok,BAY Aree,13.7823433,100.5430922
Bangkok,Kaffa: Bruch and Brew,13.7835903,100.5441116
Bangkok,Red Diamond Cafe at Central Ladprao,13.8173333,100.5616439
Bangkok,Pacamara Coffee Roasters # Central Ladprao,13.8158832,100.5599045
Bangkok,BEANHOUND by Greyhound Cafe - Emporium,13.7299722,100.568819
Bangkok,Omu (Hideaway Cafe),13.7229965,100.5842164
Bangkok,EGEIRO Coffee เอเกโร่ คอฟฟี่,13.718441,100.5847552
Bangkok,Bottomless Thonglo Road,13.7347405,100.5827385
Bangkok,Gusion Coffee Project,13.7363508,100.5771013
Bangkok,Samadool Coffee,13.7332704,100.5757918
Bangkok,Cone Number 9,13.7350516,100.5870889
Bangkok,BONCI SUKHUMVIT,13.7368773,100.5755966
Bangkok,Tiengna Viennoiserie,13.7365215,100.572966
Bangkok,% Arabica Bangkok Emquartier Roastery,13.7318061,100.5693642
Bangkok,KOF,13.7342526,100.5824501
Bangkok,Livid Coffee Roasters,13.7183474,100.5761276
Bangkok,Within-Khaoyai | Mixology Cafe x Stay,14.5447212,101.4294748
Bangkok,Sero Specialty Coffee,13.9266656,100.5897615
Bangkok,BGA Specialty Coffee EKKAMAI,13.7319908,100.5939918
Bangkok,PRIDI,13.7277394,100.5923659
Bangkok,Thank Goat Coffee,13.7334411,100.5814796
Bangkok,Rolling Roasters - Ekamai,13.7215766,100.5843164
Bangkok,Oooz.,13.682412,100.6121818
Bangkok,Gallery Drip Coffee Hua Hin,12.5790607,99.9560437
Bangkok,Blend Cafe,13.8711347,100.5513218
Bangkok,Huan Roastery,13.6844541,100.6124287
Bangkok,WWAPORTAL,13.7397196,100.5599699
Bangkok,wwa bangkok/wwa cafe,13.7442592,100.5322342
Bangkok,KIF,13.7212184,100.5849771
Bangkok,Knowhere,13.7105927,100.5944939
Bangkok,Brick Lane Specialty Coffee,13.6967605,100.6042656
Bangkok,% Arabica Bangkok UOB Plaza,13.7296645,100.5705226
Bangkok,Bottomless S33,13.7336779,100.5672759
Bangkok,Beans Coffee Roaster Emsphere,13.732239,100.566275
Bangkok,Koble Coffee,13.7169673,100.5819524
Bangkok,co-incidence.process.coffee,13.7271547,100.5753555
Bangkok,Bask Project,13.7268552,100.575091
Bangkok,Brotherhood cafe - specialty coffee,13.7992238,100.5752998
Bangkok,y.ours specialty coffee home roaster ร้านกาแฟ กาแฟพิเศษ สุขุมวิท 71 ปรีดีพนมยงค์ 14 แยก 10,13.7195613,100.6012683
Bangkok,CUM Coffee - The Office Thonglor,13.7313828,100.5844341
Bangkok,Pump It,13.7224133,100.580466
Bangkok,Magic Roaster,12.3909851,99.9211757
Bangkok,Velo Café @Khao Ta Keab,12.5331751,99.9656034
Bangkok,Air Space Hua Hin,12.5152708,99.9763175
Bangkok,"Halo Koffee , Phrom Phong",13.7301217,100.5698696
Bangkok,Green & Been BKK,13.7421407,100.5464291
Bangkok,Arabica Bangkok One City Centre,13.742743,100.5465093
Bangkok,Hint Coffee Roaster @Centralworld,13.7477708,100.5400021
Bangkok,WWAPORTAL,13.7460075,100.5398686
Bangkok,Somersault Coffee at Central World,13.7477962,100.5400597
Bangkok,The Summer Coffee - Factory,14.3373859,100.6118334
Bangkok,The Summer Coffee - Old Town,14.3558224,100.5728203
Bangkok,Silpa coffee,12.5722418,99.9588127
Bangkok,Drip Rim Lay,12.5602398,99.9631072
Bangkok,Waikiki coffeewave,12.5833031,99.9531644
Bangkok,S̄rṇa.สรณะ - Take Away Only,12.5817717,99.9553625
Bangkok,Fika & Co. Cafe,13.7482825,100.5643816
Bangkok,ANONYMOUS COFFEE,13.7477339,100.5768132
Bangkok,Hey! Coffee MRT Sukhumvit,13.7369232,100.5609113
Bangkok,BENKOFF,13.7315085,100.581171
Bangkok,RISE COFFEE - Thonglor,13.7286875,100.5813125
Bangkok,Rees Coffee,13.6925163,100.7466617
Bangkok,Minute Coffee,13.7326118,100.5304716
Bangkok,Piccolo Backyard Picoroaster,13.7356804,100.523814
Bangkok,Hiccup | Local Specialty Coffee,13.7191841,100.5659823
Bangkok,NiP cafe Rama IV,13.7202856,100.5565194
Bangkok,Beans Coffee Roasters,13.7365494,100.5829422
Bangkok,sette coffee,13.8138374,100.0593201
Bangkok,Way Coffee House,13.2613056,100.926835
Bangkok,rongmai mahachai cafe and stay โรงไม้มหาชัย,13.5449248,100.2714561
Bangkok,Soulful Coffee Roasters,12.7941936,99.9835573
Bangkok,Fernpresso at Borfai Hua Hin,12.6308298,99.9551457
Bangkok,OHM Coffee Roaster,14.3512928,100.5771887
Bangkok,Sunset Coffee Roasters Chao Praya Riverside Chainat,15.1862214,100.1216783
Bangkok,NAYA Cafe Ayutthaya - นาย่าคาเฟ่ อยุธยา,14.3609798,100.6248991
Bangkok,PULSE Bang Khun Thian,13.5532264,100.4204635
Bangkok,Mitte Coffee,13.906918,100.537948
Bangkok,Chibi Chibi - cafe & atelier,13.75849,100.541717
Bangkok,Flair the Espresso Bar,13.7291441,100.533588
Bangkok,Bar-Cony,13.8763687,100.6177836
Bangkok,Charm-Learn Studio / SA-TI Handcraftcoffee,13.7533522,100.4980239
Bangkok,Cover Coffee,13.8591902,100.6939918
Bangkok,The Brewers Bkk,13.7572233,100.5423957
Bangkok,Somersault Coffee Roasters ( ซัมเมอร์ซอลท์ คอฟฟี่ โรสเตอร์ ),13.681285,100.53097
Bangkok,Sentimental Cafe,13.7518166,100.5302674
Bangkok,coffeestand & design,13.768415,100.444824
Bangkok,Tazzina,13.7244497,100.5313882
Bangkok,Wanderlust,13.746286,100.5323333
Bangkok,Aso coffee,13.6893608,100.6492187
Bangkok,Ahh Kard D,13.7900923,100.5421027
Bangkok,Cáscara Coffee Bar,13.7556843,100.6304473
Bangkok,Coffee Craftsman x niiqhome,13.7546598,100.5221236
Bangkok,Totti Coffee,13.6888714,100.6564223
Bangkok,Rest & roll,13.5915911,101.0125108
Bangkok,Some time blue cafe,13.7789522,100.5470809
Bangkok,Anaya Espresso Society,13.7413235,100.622803
Bangkok,Bico Cafe,13.7728065,100.6103022
Bangkok,Pramon Motor Vehicle,13.7543789,100.5380933
Bangkok,LILOU CAFE ARI,13.775926,100.541804
Bangkok,Aristan coffee at ร้านเขียวไข่กา,13.797453,100.60672
Bangkok,11:11 D.I.Y Café Coffee & Sweets,13.82699,100.66157
Bangkok,LOW POLY Café,13.89635,100.51604
Bangkok,OMNiA Co-Space : Silom BKK,13.7278215,100.5325164
Bangkok,GISMO Coffee and Roasters,13.737687,100.569335
Bangkok,Baker Gonna Bake,13.7256119,100.5693898
Bangkok,Monday To Sunday,13.8721265,100.5267568
Bangkok,Koff & Bun,13.684178,100.4141076
Bangkok,Taris Cafe,14.2397508,100.7323879
Bangkok,Bougain Cafe & Craft • ブーゲン カフェ＆クラフト,13.6544092,100.6068049
Bangkok,Hacking Coffee,13.788792,100.591106
Bangkok,Neighborhoodbkk,13.86392,100.57084
Bangkok,Doctor Roaster,13.7879706,100.5424443
Bangkok,Cup and Spoon,14.2060945,100.5880767
Bangkok,Grafika Specialty Coffee,13.702187,100.444252
Bangkok,School Cafe,13.8411101,100.5716693
Bangkok,Ordinary Coffee,12.8623895,100.9123461
Bangkok,Invisible coffee room,13.7322233,100.5611483
Bangkok,Eureka Nitro Coffee,13.7267014,100.5415954
Bangkok,LATTE MAN,13.7616621,100.5633419
Bangkok,Buna Organic Coffee,13.6502601,100.6229465
Bangkok,Never Snooze Coffee,13.7288923,100.6561147
Bangkok,Gallery Drip at Cacha Bed Heritage Hostel,13.7468696,100.5029992
Bangkok,Coffee-image,13.73779,100.609028
Bangkok,super1coffee,13.7549933,100.4733146
Bangkok,CHATA Specialty Coffee,13.7390347,100.5107403
Bangkok,SHORT BLACK Coffee Bar,13.7826093,100.5461213
Bangkok,Were Bean Coffee,13.76139,100.53782
Bangkok,Halo Koffee,13.7884541,100.574779
Bangkok,One Two Two Coffee Bar,13.6860254,100.6486695
Bangkok,BOYY & SON CAFé,13.7458078,100.5406985
Bangkok,Addict - Everyday Essential,13.688098,100.657479
Bangkok,Couple Cups,13.8392053,100.6629774
Bangkok,Rynn Kaffe Specialty Coffee,13.904539,100.536251
Bangkok,OZ Coffee Roaster,13.5184163,99.9591014
Bangkok,Bluekoff Chonburi,13.322695,100.944809
Bangkok,Cozy Factory,13.0206137,101.1506862
Bangkok,Pacamara Coffee at A La Art Siam Square,13.744253,100.5309313
Bangkok,TO DIE FOR COFFEE,13.3058098,100.9054383
Bangkok,Letar Coffee Bar @Central Embassy,13.744053,100.5460697
Bangkok,High Coffee Roaster and Patissier,13.8583013,100.53923
Bangkok,Pacamara Boutique Coffee Roasters,13.7679376,100.4981897
Bangkok,PRESSED CAFE,13.7564662,100.5700774
Bangkok,Botr Coffee Stand,13.8075141,100.5575747
Bangkok,Pompano Roasted cafe,13.797781803028,100.54689470549
Bangkok,Handmaker Coffee & Co.,13.8438741,100.4615688
Bangkok,Craftsman x Baan Ajarn Farang - Silpa Bhirasri's House (บ้านอาจารย์ฝรั่งศิลป์ พีระศรี),13.7795005,100.5064792
Bangkok,DOUBLE SLASH // coffee space,13.7716368,100.4930669
Bangkok,cafe'-inn klaeng,12.7626621,101.6555645
Bangkok,Coffee is indy cafe,13.7202791,100.5303938
Bangkok,Crazy About Cafe',13.720158,100.5839448
Bangkok,Coffee roasting division of pladib,13.7795845,100.5368962
Bangkok,4:44 Espresso Bar,13.728802,100.5341641
Bangkok,The coco house,13.1603609,100.9730857
Bangkok,Factory Coffee,13.7569628,100.5345885
Bangkok,Red Diamond Cafe,13.7947201,100.6118904
Bangkok,Rocket Coffeebar (Hyde Sukhumvit 11),13.7436397,100.5564011
Bangkok,Rosetta Pad Riew (สาขาถนน เทพคุณากร),13.6694907,101.056024
Bangkok,Convent Café,13.7251894,100.5342793
Bangkok,28ML Specialty Coffee & Tea Bar (สาขาอโศก),13.7409186,100.5618938
Bangkok,Nana Coffee Roasters @ Niche3 Praditmanoonthum,13.7764315,100.6064699
Bangkok,CPS Coffee,13.7489706,100.5224156
Bangkok,Roast Runner,13.7869499,100.3740659
Bangkok,Simple Coffee Simple Life S1 Condo Rama9,13.7436525,100.6308348
Bangkok,LYNX Specialty Coffee,13.7201101,100.4744081
Bangkok,Diva-Licious,13.7407073,100.5718253
Bangkok,Rosetta Coffee Roasters,14.0779725548541,100.633768295111
Bangkok,Neue Space Cafe,13.751691,100.530035
Bangkok,FOONG Coffee & Bar,13.7631043,100.4947691
Bangkok,Amatissimo Cafe,13.6871984,100.648517
Bangkok,KoKoDrip,13.8023714,100.5516064
Bangkok,El Mello - Caffeine is not gonna hurt you.,13.747889,100.567216
Bangkok,Plantation Cafe,13.8214303,100.6269215
Bangkok,Casa Lapin X Chic Republic Bang Na,13.6655367,100.649146
Bangkok,Basic space coffee,14.3559398,100.5747603
Bangkok,Casa Lapin XL Pattaya,12.9574107,100.8922537
Bangkok,Prom Soi Chokchai Ruammit,13.795715,100.565493
Bangkok,Red Diamond Specialty Lab,13.816039,100.6296201
Bangkok,Caishen Café,13.8203403,100.6347445
Bangkok,Flow Coffee Roasters,13.7818101,100.5833524
Bangkok,CASA LAPIN Specialty Coffee (ATT U Park),13.632213,100.715253
Bangkok,Casa Lapin x Pancake Cafe,13.6683922,100.634136
Bangkok,solos coffee,13.7425632,100.6171383
Bangkok,Kraft kafe imc,13.7673241,100.600186
Bangkok,Verti-q,13.8094224,100.5603313
Bangkok,Pour Over Lab,13.7470082,100.5312465
Bangkok,Coppe Coffee,13.7698082,100.6069732
Bangkok,FabCafe Bangkok,13.7270956,100.5154819
Bangkok,Brewdog Coffee Roaster,13.7371268,100.6686949
Bangkok,Sweet Fuel,13.7824725,100.4723679
Bangkok,Hario Cafe Bangkok,13.8104179,100.5960813
Bangkok,Reno Espresso Bar,13.7473345,100.5295375
Bangkok,whispering cafe,13.6906239,100.2506709
Bangkok,Gorilla Coffee & Bakery,13.7681544,100.720925
Bangkok,Sati Bar and Cafe,13.1663918,100.9280075
Bangkok,U - Cup Coffee,12.7178344,101.041637
Bangkok,Lowbattery Coffee,13.8514375,100.6696461
Bangkok,Cafe du Coq,13.787237,100.745401
Bangkok,Pieces Premiumkups,13.6558701,100.4239235
Bangkok,Hong Di Coffee,13.8102761,100.5944919
Bangkok,Soul Coffee,13.7450599,100.4914014
Bangkok,Nugleng Bar นักเลงบาร์,13.9169324,100.5186572
Bangkok,Blackhills bkk,13.8135483,100.5649841
Bangkok,WittWass Coffee Roasters (by appointment only),13.6859701,100.6138548
Bangkok,Other Cafe,13.7596745,100.5405613
Bangkok,Walden Home Cafe,13.7311888,100.5057658
Bangkok,Varinda Specialty Coffee,13.7599615,100.3634838
Bangkok,Mills,12.6128463,102.1051016
Bangkok,Medium.cnc,13.3278779,100.9534941
Bangkok,POONYPOONYCOFFEE,13.7917681,100.5766226
Bangkok,ORBiT espresso BKK,13.8315307,100.5702165
Bangkok,Van Hart Coffee The Circle Ratchapruk,13.7675659,100.4427217
Bangkok,Wela Coffee Room,13.7506798,100.6173457
Bangkok,Basic Specialty Coffee,13.7875152,100.5478623
Bangkok,Surya Cafe Bangkok,13.7759167,100.6758757
Bangkok,CPS Coffee,13.8028869,100.6147826
Bangkok,Akirart Cafe Studio,13.7399235,100.513434
Bangkok,BrewLab Cafe Roompini,13.734493,100.539405
Bangkok,Bottomless Espresso Bar,13.8777695,100.5431011
Bangkok,One Day Crazy Coffee Lab,13.1598386,100.9203374
Bangkok,Liquid Objects,13.6746897,100.5448636
Bangkok,Red Temp,13.3134864,100.9028873
Bangkok,S-Cafe',13.7448663,100.6242457
Bangkok,Ekkamai Macchiato at The Parq,13.7213888,100.5583166
Bangkok,The Coffee Academics,13.7366045,100.5426839
Bangkok,Deed caffe,13.8005628,100.6912498
Bangkok,Them.X,13.6082871,100.595588
Bangkok,A-do-po Kafe,13.7145801,100.5132862
Bangkok,COFFEE I NEED U CAFE',13.5971344,100.7448304
Bangkok,COFFEE I NEED U X ARI,13.7805265,100.5439453
Bangkok,H24coffee,13.7406174,100.6342128
Bangkok,MAMA DON’T LIKE espresso bar and bake lab,12.7864677,101.6636647
Bangkok,Under T,13.2899309,100.9264821
Bangkok,THINK CAFE,13.768441,100.4448833
Bangkok,Lazebkk,13.7891389,100.5505218
Bangkok,ESPRESSO BASED,13.7521962,100.4971552
Bangkok,Pacamara At The Office Central World,13.7456791,100.5383519
Bangkok,8:am cafe,13.7880998,100.5171883
Bangkok,lali lali local cafe',14.1224332,101.0030622
Bangkok,Smiletory Coffee,13.7879721,100.4710233
Bangkok,Backstreet House Pattaya,12.953302,100.8952638
Bangkok,Ports coffee,13.7445002,100.4920832
Bangkok,ZO Coffee Plus,13.3443071,99.8708329
Bangkok,Camin Southern Thai Cuisine & Cafe Bar,13.8402129,100.5825594
Bangkok,Base on Cloud Cafe - Specialty Coffee,13.7894327,100.582336
Bangkok,Cloudcoffeebar,13.79677,100.56642
Bangkok,Coffee Context,13.7583948,100.5044199
Bangkok,"The Coffee Academics Thailand, Central World",13.7461002,100.5389176
Bangkok,Orso Polare coffee&bistro,13.7844313,100.3995307
Bangkok,Roots at Lasalle,13.6634645,100.6141649
Bangkok,LOUISA COFFEE,13.7439979,100.5413947
Bangkok,Louisa coffee central world,13.7457755,100.5394238
Bangkok,tester caffe,13.707157,100.3479353
Bangkok,Alto Coffee Roasters,13.6464908,100.6809368
Bangkok,Alto Coffee Roasters,13.7453043,100.5393611
Bangkok,%Arabica Kiosk (Siam Paragon),13.7460887,100.5341681
Bangkok,ORBiT espresso Variety,13.8202912,100.5626499
Bangkok,Fat Belly,13.775856,100.587266
Bangkok,SNOG XX - The Caffeine Dealer,13.8106533,100.6225042
Bangkok,SLEEP ENEMY,13.7874207,100.54814
Bangkok,Rocket Rolls,13.7352223,100.5273169
Bangkok,Red Brew,13.6581846,100.6020364
Bangkok,Blue Chéri Cafe,13.7120078,100.6079809
Bangkok,Blue Chéri Cafe (Rama2),13.6690316,100.4524235
Bangkok,Lido Connect,13.7455837,100.532511
Bangkok,Surry Hills Bkk,13.758141,100.5240236
Bangkok,Pacamara Coffee Roaster @ Velaa Sindhorn Village,13.7382029,100.5429469
Bangkok,VAREN,13.7467337,100.4995575
Bangkok,Barrister Coffee Specialist,13.8207126,100.4484474
Bangkok,Red Diamond at Siamdiscovery ชั้น G,13.7466422,100.5317695
Bangkok,SLOWBAR : Slow coffee & Juice bar,13.7453578,100.491665
Bangkok,Katanyu Coffee,13.7394424,100.5218185
Bangkok,D’ARK,13.727264,100.561449
Bangkok,D'ARK Lab,13.7272475,100.5614835
Bangkok,The U-Nique Roasters by U-Cupcoffee,12.7708784,101.0804056
Bangkok,MAGANDA HOUSE,13.8588534,100.5324338
Bangkok,Kepler BKK,13.6609924,100.6062528
Bangkok,Kindly Coffee Project,13.7408944,100.5543077
Bangkok,KIMMIK Pattanakarn,13.7365644,100.6236659
Bangkok,MASON and friends,13.7224598,100.73027
Bangkok,ORBiT coffee ROASTER,13.8504569,100.6683309
Bangkok,P&F Coffee,13.8013266,100.5706187
Bangkok,Pop Nar (พบหน้า),13.7266056,100.5332913
Bangkok,The Breakfast Club BKK,13.7984574,100.5501486
Bangkok,Rise (Empire Tower),13.7205344,100.5302284
Bangkok,ROCKETEER Cafe,13.7402074,100.6872051
Bangkok,GOOSEBERRY COFFEE (PAKNAM),13.5952608,100.6004034
Bangkok,GOOSEBERRY COFFEE (BOWIN),13.041769,101.0793925
Bangkok,Coffee Page,13.7178783,100.6617598
Bangkok,Gu Slow Bar Coffee กุสโลว์บาร์คอฟฟี่,13.7283611,100.4940278
Bangkok,NEAT COFFEE​ BAR,13.7545392,100.4974324
Bangkok,PASSA,13.7484151,100.529413
Bangkok,Hey! Coffee สาขา Kaset Nawamin,13.8181154,100.6374646
Bangkok,Coffee​ Fighter,13.8314912,100.570947
Bangkok,C PROM,13.7968028,100.5660079
Bangkok,IRL Coffee Bar,13.6467779,100.6736563
Bangkok,Kreum cafe,13.7197744,100.5945161
Bangkok,film no ie (Film photography service & Cafe),13.7237398,100.6027343
Bangkok,Stand Alone Coffee Bar,13.8029428,100.5632006
Bangkok,Hey! Coffee สาขาทางด่วนพระราม 9,13.7436261,100.6107877
Bangkok,Summer Brown,13.7137642,100.5024466
Bangkok,SUKKO Slow Bar Handcraft Coffee,13.7103448,100.5040334
Bangkok,เผลอสุขใจ Plursukjai Cafe &bed-Koh Larn,12.9227325,100.7870911
Bangkok,Luka (Siri House),13.7470307,100.5454615
Bangkok,The Wonder Room,13.7462564,100.5326754
Bangkok,Niwo,13.735842,100.5742761
Bangkok,TM Bike&Cafe,13.773807,100.6752811
Bangkok,12 21 Twelve Twenty One,13.7883724,100.6078584
Bangkok,Flow Coffee Speed Bar,13.7247308,100.5292403
Bangkok,PiM “Pattern is Matter”,13.7286431,100.5082862
Bangkok,Between23,13.6090978,100.2790802
Bangkok,Mood Coffee,13.7898565,100.6735252
Bangkok,Osmosis by Leaf Factory,13.749452,100.4238488
Bangkok,The Cassette Coffee Bar,13.7448921,100.5328191
Bangkok,muff&mo.happybakers,13.747587,100.5848764
Bangkok,Olympic Coffee,13.7497022,100.5211982
Bangkok,Noove Caff,13.7273471,100.3982957
Bangkok,-273℃ COFFEE,13.7253475,100.5312159
Bangkok,SANT DE' NHUAD,13.7437082,100.5630383
Bangkok,Sir : Home cafe,13.7822314,100.5842365
Bangkok,Coffeelismco,13.7466128,100.5396518
Bangkok,Coffeelism Ratchayothin,13.8343837,100.5750043
Bangkok,F.I.X. Pradiphat,13.790779,100.544672
Bangkok,BITTERSMITH,13.729926,100.579271
Bangkok,GRACE SI RACHA,13.1481902,100.9449895
Bangkok,Easternglass Manufacturer,13.7115796,100.4138455
Bangkok,Infinity Unplug bar เกาะเกร็ด,13.911493,100.4909355
Bangkok,1:2 Bangkok brew - เมืองทอง,13.9100032,100.5522366
Bangkok,CPS Coffee,13.7266603,100.510385
Bangkok,Double P / espresso bar,13.8725041,100.5219767
Bangkok,Blacklab Coffee Bar,13.7521313,100.497158
Bangkok,black and milk,13.1232936,100.9277152
Bangkok,MITTA X SABAIJAI,13.7943089,100.579433
Bangkok,MITTA CAFE,13.6376432,100.404144
Bangkok,MITTA TOGO | มิตตะ ทูโก,13.6746206,100.4067291
Bangkok,Den Café,13.7806391,100.5317611
Bangkok,Old School Coffee,13.7870725,100.5325627
Bangkok,BAKEBURY Espresso Bar,13.812968,100.5628241
Bangkok,1:2 x SOL Croissant - town in town,13.7729602,100.6129801
Bangkok,Comethru Specialty Coffee,12.6877519,101.2785325
Bangkok,U cup coffeebar x specialty coffee,12.6953974,101.2728987
Bangkok,MINIMO House Café,12.7487076,101.2587525
Bangkok,Yindee Coffee Roasters,12.671374,101.28459
Bangkok,HONEY BROWN,13.7439674,100.4179774
Bangkok,Junction Cafe ราชบุรี,13.5308537,99.8233603
Bangkok,Somethin'black,13.7242622,100.5962689
Bangkok,Wilden Coffee House,13.6752025,100.4653764
Bangkok,Natura Cafe,13.6913836,100.4667066
Bangkok,Red Diamond (Crystal Park),13.8111118,100.6191732
Bangkok,Normal specialty coffee,14.8319879,100.6462951
Bangkok,Espressoman x SCG Home Experience,13.803298,100.6176702
Bangkok,CASA LAPIN,13.7246739,100.5239384
Bangkok,KORELAB Specialty Coffee Ramintra,13.8477901,100.6379118
Bangkok,KOFxgram Silom,13.7234752,100.5220053
Bangkok,Kaff Cafe,13.7208717,100.5214538
Bangkok,High Octane Café,13.9195218,100.5240523
Bangkok,Nap's coffee x Rama 2,13.6712872,100.40355
Bangkok,Mindscape Café By Bottomless,13.778437,100.577081
Bangkok,Nomad Handcraft Coffee,13.811825,100.556913
Bangkok,Lab Coffee X Pudding Lab Store ร้านกาแฟ คาเฟ่ บางซื่อ,13.812336,100.5293397
Bangkok,BUTCH'S COFFEE,13.7983672,100.5599816
Bangkok,brewflavors,13.2851238,100.9187869
Bangkok,Sunny Bear Eat and Coffee Roasters,13.773409,100.5410663
Bangkok,BLOOM pretzel & coffee,13.7267303,100.658113
Bangkok,FIIKA CAFE,13.8164582,100.4036638
Bangkok,Flints Kraft & Kafe,13.7547203,100.501162
Bangkok,DOUBLE SLASH // COFFEE SPACE (RAMA3),13.6886273,100.514908
Bangkok,Coffee Effect,13.7118759,100.640031
Bangkok,Max Coffee,13.8136019,100.5194333
Bangkok,Koffeeplus Coffee Roaster Academy,13.7147674,100.5046988
Bangkok,BADLY Coffee,13.8447316,100.4538146
Bangkok,3t Coffee Bar,13.777724,100.3945708
Bangkok,Needed.cafe.bkk,13.7782869,100.4847658
Bangkok,Enough for life Bangkok,13.6581556,100.6004631
Bangkok,Treescape Pattaya,12.9628,100.8958099
Bangkok,Ordinary Coffee X The Now,12.8831288,100.8807437
Bangkok,"Singto Cafe for Roasting ""Pattaya""",12.881883,100.8868692
Bangkok,Shee Va Café,12.9178728,100.8981846
Bangkok,Hol cafe,14.5419244,101.3622708
Bangkok,OLNA x PY Roasters,14.5346893,101.5377624
Bangkok,Dripoly,12.9196753,100.8904067
Bangkok,SANS COFFEE,13.9011031,100.5341355
Bangkok,Oakland cafe x restaurants,13.732375,100.4210982
Bangkok,FRAGRANCE,13.8558566,100.5459597
Bangkok,grind coffee co.,13.790137,100.5609567
Bangkok,MYND Rooftop Slow Bar,13.7552687,100.5020865
Bangkok,Hacking Coffee Flagship,13.8192407,100.5912649
Bangkok,Pacamara Coffee Roasters (ICONSIAM),13.7266225,100.511095
Bangkok,PASSIONE X RAYONG,12.8026171,101.6389927
Bangkok,HQ/R,13.8181407,100.637484
Bangkok,Cosmos Coffee,13.6713092,100.6441966
Bangkok,POUR OVER LAB @ PHETCHKASEM,13.7151461,100.4448928
Bangkok,POUR OVER LAB @ SIAM DISCOVERY,13.7470082,100.5312465
Bangkok,POUR OVER LAB @ LADPRAO 71,13.8089803,100.6090071
Bangkok,POUR OVER LAB @ RATCHABURI THE RIVERFRONT,13.5228583,99.8583436
Bangkok,POUR OVER LAB @ NAKHON PATHOM,13.8478842,100.0198085
Bangkok,nip cafe - Phahonyothin 2/1,13.7661804,100.5404992
Bangkok,Roasi Coffee,14.5113674,100.5176371
Bangkok,Farm to Cup :Specialty Coffee&Art space,13.777777,100.4272137
Bangkok,YELO House,13.748893,100.5296076
Bangkok,SVNLOWBAR specialty coffee,14.5685361,100.7412032
Bangkok,UNFINISHED Coffee Roaster,13.8179934,100.5920686
Bangkok,Craftsman at Bamrungmueng,13.7519492,100.498508
Bangkok,PPAL Silom,13.7234897,100.5219817
Bangkok,Hey! Coffee Watcharapol,13.8751274,100.6489937
Bangkok,Drippin Café,13.8198631,100.6425726
Bangkok,LOT89 Cafe,12.9659396,101.202537
Bangkok,Sunset Coffee Roasters @Pattaya beach,12.9380433,100.8835544
Bangkok,Dr. Coffee / Hilker Café,13.7348732,100.5779254
Bangkok,About Brewing,13.8873497,100.460417
Bangkok,Nino's Specialty,13.7633257,100.6790677
Bangkok,Mother Roaster (Pratu Phi Branch) มาเธอร์โรสเตอร์ (สาขาประตูผี),13.7509866,100.5043134
Bangkok,Harudot by Nana @Sukhumvit 22,13.7315914,100.5649504
Bangkok,Harudot by Nana @Makro Sathon,13.7097744,100.5353689
Bangkok,Harudot by Nana @Future Park Rangsit,13.9895507,100.6173983
Bangkok,Sila Roasters,13.3289384,100.9365719
Bangkok,Remedy Coffee Roastery,13.7554854,100.5071917
Bangkok,Piccolo vicolo cafe’,13.751393,100.5264022
Bangkok,Begin Café,13.6376152,100.6100845
Bangkok,Hub39 Coffee Bar @ Rattanathibet,13.863652,100.4981692
Bangkok,Hub39 Coffee Bar,13.7880185,100.5419486
Bangkok,Hub39 Coffee Bar @ Taling Chan,13.7806056,100.4288572
Bangkok,DARQ : special chocolate bar,13.7786653,100.5383788
Bangkok,found cafe,13.8159506,100.645994
Bangkok,Amornpiman Cafe,13.7611284,100.515796
